name,price
CLEARANCE Fast HP Desktop Tower Computer Core 2 Duo DDR3 WINDOWS 10 / 7 / XP Pro,129.00
Dell Optiplex 9020 3020  Micro i5-4590T Quad 8GB Ram 120G SSD Win10 Pro Adapter ,137.50
ViewSonic Mini PC Computer Intel Atom @ 1.6GHz 2GB 320GB VOT 133 Nettop VS12933,40.99
,655.00
Dell Optiplex Desktop Computer i7-6700 32GB DDR4 New 1TB NVMe M.2 SSD Win10 Pro,249.99
CHUWI Mini Desktop Computer PC Intel N4500|8GB RAM |256GB SSD | Windows 10 WiFi,188.99
Dell Optiplex   2.33GHz 2GB Ram 250gb HDD Windows XP Desktop PC Computer ,99.00
"Dell SFF desktop computer ,Core i5, 2.90GHz, 4GB RAM, Win 10 pro",80.00
"HP Envy i7 4770 3.4Ghz  32GB RAM,Blu-Ray NO HARD DRIVE,NO VIDEO CARD",185.00
"Dell Optiplex 7010 Business Desktop Computer (Intel Quad Core i5-3470 3.2GHz,...",255.12
CHUWI Larkbox Pro Desktop Computer Tiny Mini Intel J4125 6+128GB Windows 10 PC,153.99
Dell OptiPlex 3010 Desktop PC i5 3450 3.1GHz 4GB RAM 500GB HDD Win 10 PRO ,120.00
CLEARANCE!!! Fast Dell Desktop Computer PC Core 2 Duo WINDOWS 10 + LCD + KB + MS,90.99
Intel Compute Stick STK1AW32SC Atom x5-Z8300 1.44GHz 2GB RAM 32GB PLEASE READ!,49.99
"HP ProDesk 600 G3 mini PC Desktop i5-7500T, 8GB RAM, 128GB SSD, Windows 10 Pro",179.00
HP Z2 Tower G4 Workstation i7-8700 3.20GHz 1TB HDD 16GB RAM Win10Pro USED,599.00
Custom Gaming PC AMD Ryzen 5600G 12 Core Logical Desktop PC 16GB DDR4 Radeon New,"1,199.76"
Dell Precision T3400 Windows 10 Pro Workstation PC Computer C2D 8GB 1TB HDMI,159.95
