name,price
AMD Radeon Pro WX 4100 4GB GDDR5 Graphics Card ,210.00
SAPPHIRE Pulse Radeon RX 580 8GB GDDR5 Graphics Card,99.00
msi geforce gtx 1060 6gb gddr5 graphics card,200.00
GT 1030 2GB Computer Graphics Card,70.00
EVGA GeForce RTX 3060 Ti XC GAMING 8GB GDDR6 Graphics Card (08G-P5-3663-KL),650.00
GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,450.00
Gigabyte GeForce RTX 3080 AORUS XTREME 10G 2.0 10GB  GDDR6X Graphics Card,699.00
(2) Nvidia Quadro K4000 3GB Graphics Cards 2x DVI Port,100.00
Gigabyte GeForce GTX 1080 Windforce OC Graphics Card 8GB,339.99
ASUS DUAL GeForce RTX 2070 SUPER EVO 8GB GDDR6 Graphics Card,549.94
MSI GeForce GTX 1650 D6 VENTUS XS OC 4GB GDDR6 Graphics Card Used,208.00
GIGABYTE GeForce RTX 3080 GAMING OC 10GB GDDR6X Graphics Card REV2 - NEW 🚀 📦,"1,349.99"
asus 1050ti 4gb graphics card,91.00
NVIDIA GeForce RTX 3070 Ti Founders Edition 8GB GDDR6X Graphics Card,615.00
PowerColor Radeon RX 5700 XT Red Devil Video Graphics Card 8GB GDDR6,590.00
NVIDIA GeForce GTX 1080 Founders Edition Graphics Card - Used ,227.00
GIGABYTE NVIDIA GeForce GTX 1070 8GB GDDR5 Graphics Card...,196.00
PowerColor AMD Radeon RX 6600 XT Hellhound 8GB GDDR6 Graphics Card,349.00
Sapphire NITRO AMD RX 590 8GB GDDR5 PCIe 3.0 x16 Special Edition Graphics Card,212.00
GIGABYTE Radeon RX 6700 XT GAMING OC 12GB GDDR6 Graphics Card,525.00
PNY Quadro T400 2GB GDDR6 Graphics Card,148.53
MSI GeForce RTX 3060 Ti VENTUS 2X  8GB DDR6 Gaming Graphics Card -...,495.00
EVGA GeForce NVIDIA RTX 3080 XC3 ULTRA LHR 10GB GDDR6X Graphics Card,769.99
SAPPHIRE AMD RX 580 8GB OC GDDR5 Graphics Card,183.50
AMD Radeon Pro WX 7100 8GB GDDR5 Graphics Card,283.00
EVGA - GeForce RTX 2080 XC Ultra Gaming 8GB GDDR6 PCI Express 3.0 Graphics Card,398.00
AMD Radeon RX 6800 XT 16GB GDDR6 Graphics Card,648.00
gtx 1650 graphics card,135.00
ASUS TUF NVIDIA GeForce RTX 3060 TI 8GB GDDR6 V2 LHR Graphics Card,750.00
ASUS NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card(PH-GTX1650-O4GD6-P)ORIGINAL,209.00
ASUS GeForce GTX 1080 Ti 11GB GDDR5X Graphics Card...,275.00
NVIDIA GeForce RTX 3070 Ti Founders Edition 8GB GDDR6X Graphics Card,725.00
EVGA GeForce GTX 1080 Ti FTW3 GAMING 11GB Graphics Card,350.00
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card -...,975.00
NVIDIA Tesla K80 24GB GDDR5 Graphics GPU Server Accelerator,169.00
ZOTAC GAMING GeForce RTX 3060 Twin Edge OC 12GB GDDR6 Graphics Card,350.00
EVGA GeForce RTX 3070 FTW3 ULTRA 8GB GDDR6 Graphics Card FHR | NON LHR,520.00
ASUS TUF GeForce RTX 3080 10GB GDDR6X Graphics Card (TUF-RTX3080-O10G-GAMING),"1,212.00"
EVGA - NVIDIA GeForce GTX 1060 SSC Gaming 6GB GDDR5 Graphics Card,220.00
